State,County,Tract,BLKGRP,Geography,PopTotal,White,Black,Hispanic,Indian,Asian,NativeAmerican,Other,Mixed,Households,Unoccupied,Occupied,Vacant,MHI,Affected,Children,Seniors,Count_Af_1,Shape_Leng,Shape_Area
48,201,532001,1,"Block Group 1, Census Tract 5320.01, Harris County, Texas",1068,11,718,339,0,0,0,0,0,484,846,484,362,26293,51,106,0,5,15600.51949,6095691.58
48,201,532001,2,"Block Group 2, Census Tract 5320.01, Harris County, Texas",717,47,229,360,0,81,0,0,0,351,679,351,328,20875,69,87,200,45,12447.69229,6998401.846
48,201,532001,3,"Block Group 3, Census Tract 5320.01, Harris County, Texas",1795,531,732,483,0,33,0,0,16,759,916,759,157,35542,173,128,130,139,11665.05989,4873891.998
48,201,532001,4,"Block Group 4, Census Tract 5320.01, Harris County, Texas",1829,174,515,1101,0,0,0,0,39,768,1064,768,296,27449,74,143,58,74,11729.33676,3206072.816
48,201,532002,1,"Block Group 1, Census Tract 5320.02, Harris County, Texas",1053,638,163,242,0,10,0,0,0,406,439,406,33,70577,99,40,208,99,11228.82826,7064948.845
48,201,532100,1,"Block Group 1, Census Tract 5321, Harris County, Texas",2270,274,537,1316,0,143,0,0,0,886,1026,886,140,26721,65,361,173,30,14302.69259,5466332.81
48,201,532100,2,"Block Group 2, Census Tract 5321, Harris County, Texas",947,35,463,259,0,190,0,0,0,263,338,263,75,39132,140,58,48,78,6900.493585,1887738.573
48,201,532100,3,"Block Group 3, Census Tract 5321, Harris County, Texas",1225,622,30,484,0,62,0,0,27,536,607,536,71,68676,50,22,400,49,13421.67807,7080010.049
48,201,532100,4,"Block Group 4, Census Tract 5321, Harris County, Texas",2403,0,673,1730,0,0,0,0,0,815,815,815,0,24921,33,433,135,6,15750.56645,5958835.249
48,201,532200,1,"Block Group 1, Census Tract 5322, Harris County, Texas",1321,23,427,860,0,0,0,0,11,410,754,410,344,33750,36,150,78,2,7418.444205,2691417.993
48,201,532200,2,"Block Group 2, Census Tract 5322, Harris County, Texas",1878,345,489,958,0,38,11,0,37,735,767,735,32,34639,78,208,97,10,20902.7311,17484703.23
48,201,532300,1,"Block Group 1, Census Tract 5323, Harris County, Texas",820,460,0,350,0,0,0,0,10,367,473,367,106,40804,74,13,171,73,27289.76178,32768019.51
48,201,532300,2,"Block Group 2, Census Tract 5323, Harris County, Texas",266,0,0,266,0,0,0,0,0,43,43,43,0,0,6,0,0,6,17685.887,15940912.67
48,201,532300,3,"Block Group 3, Census Tract 5323, Harris County, Texas",2201,343,655,1108,0,95,0,0,0,849,995,849,146,34779,79,354,27,27,14351.81965,8787473.349
48,201,532300,4,"Block Group 4, Census Tract 5323, Harris County, Texas",3038,440,1225,1288,0,43,0,0,42,1364,1482,1364,118,39085,69,192,56,1,14739.97937,9297025.58
48,201,532400,1,"Block Group 1, Census Tract 5324, Harris County, Texas",2448,128,122,2198,0,0,0,0,0,535,602,535,67,53508,433,226,55,431,19869.51376,12613408.8
48,201,532400,2,"Block Group 2, Census Tract 5324, Harris County, Texas",2311,849,179,1172,0,111,0,0,0,811,811,811,0,62188,152,67,316,150,14951.3765,11663729.73
48,201,532400,3,"Block Group 3, Census Tract 5324, Harris County, Texas",1843,714,515,415,0,147,0,0,52,746,746,746,0,59191,35,296,227,35,30183.23961,26182336.8
48,201,532501,1,"Block Group 1, Census Tract 5325.01, Harris County, Texas",4787,801,333,2838,0,815,0,0,0,1305,1394,1305,89,62417,0,479,266,0,21169.81386,23811454.7
48,201,532501,2,"Block Group 2, Census Tract 5325.01, Harris County, Texas",723,122,0,462,0,139,0,0,0,237,286,237,49,38917,0,0,71,0,13971.01863,9901237.419
48,201,532501,3,"Block Group 3, Census Tract 5325.01, Harris County, Texas",3729,207,220,2999,0,235,0,0,68,986,1100,986,114,54615,16,249,154,16,23608.37478,18082208.84
48,201,532502,1,"Block Group 1, Census Tract 5325.02, Harris County, Texas",1509,189,75,1176,0,69,0,0,0,405,405,405,0,61550,62,130,92,62,12412.67724,7194937.583
48,201,532502,2,"Block Group 2, Census Tract 5325.02, Harris County, Texas",935,193,113,577,0,41,0,0,11,299,299,299,0,48750,163,87,17,163,15418.86009,13420397.38
48,201,532502,3,"Block Group 3, Census Tract 5325.02, Harris County, Texas",3222,217,440,2565,0,0,0,0,0,861,861,861,0,40179,295,152,175,295,12899.47176,8460032.149
48,201,532600,1,"Block Group 1, Census Tract 5326, Harris County, Texas",2936,207,952,1370,0,407,0,0,0,1055,1241,1055,186,22539,1,315,283,0,11436.75683,6804992.901
48,201,532600,2,"Block Group 2, Census Tract 5326, Harris County, Texas",1838,138,228,1472,0,0,0,0,0,549,549,549,0,58783,109,167,85,106,8951.006756,4435431.565
48,201,532600,3,"Block Group 3, Census Tract 5326, Harris County, Texas",1925,271,414,725,0,515,0,0,0,667,755,667,88,57321,7,80,261,7,18756.1851,17577667.2
48,201,532700,1,"Block Group 1, Census Tract 5327, Harris County, Texas",2714,357,1391,793,0,101,0,0,72,880,914,880,34,47643,111,183,208,111,14892.00183,11168840.5
48,201,532700,2,"Block Group 2, Census Tract 5327, Harris County, Texas",1943,266,799,871,0,0,0,0,7,674,674,674,0,58269,225,86,194,225,17789.04035,9840458.811
48,201,532700,3,"Block Group 3, Census Tract 5327, Harris County, Texas",1282,387,240,634,0,3,0,0,18,467,475,467,8,31067,295,204,148,295,13752.81019,7932124.361
48,201,532800,1,"Block Group 1, Census Tract 5328, Harris County, Texas",1692,280,387,918,0,107,0,0,0,578,735,578,157,44722,230,153,196,193,24416.35044,14501292.29
48,201,532900,2,"Block Group 2, Census Tract 5329, Harris County, Texas",2266,92,685,1349,0,140,0,0,0,634,777,634,143,49125,0,199,184,0,10708.30486,4682117.025
48,201,532900,3,"Block Group 3, Census Tract 5329, Harris County, Texas",1848,91,718,586,0,453,0,0,0,493,529,493,36,52292,0,126,188,0,13992.63373,10597506.76
48,201,533000,1,"Block Group 1, Census Tract 5330, Harris County, Texas",2853,18,1599,1227,0,0,0,0,9,893,1128,893,235,29353,120,317,164,118,19716.88153,19072548.22
48,201,533100,1,"Block Group 1, Census Tract 5331, Harris County, Texas",2259,311,1423,326,0,199,0,0,0,742,795,742,53,56543,160,328,100,152,16232.66986,11456001.02
48,201,533100,2,"Block Group 2, Census Tract 5331, Harris County, Texas",1514,0,1336,178,0,0,0,0,0,606,742,606,136,14609,307,221,122,189,24348.66821,16353283.19
48,201,533100,3,"Block Group 3, Census Tract 5331, Harris County, Texas",3059,97,1518,1444,0,0,0,0,0,899,899,899,0,60750,198,288,267,198,16241.05303,9946855.814
48,201,533200,1,"Block Group 1, Census Tract 5332, Harris County, Texas",1255,9,1077,169,0,0,0,0,0,366,528,366,162,49244,161,128,186,155,17105.34245,13955171.58
48,201,533200,2,"Block Group 2, Census Tract 5332, Harris County, Texas",978,60,613,290,0,0,0,0,15,278,352,278,74,37400,110,0,20,70,11591.76191,8302697.664
48,201,533200,3,"Block Group 3, Census Tract 5332, Harris County, Texas",1319,127,686,349,0,101,0,0,56,503,800,503,297,62574,69,88,138,63,10777.98894,6570915.729
48,201,533300,1,"Block Group 1, Census Tract 5333, Harris County, Texas",2435,0,2022,413,0,0,0,0,0,898,999,898,101,19706,227,344,232,223,14648.29876,10262606.16
48,201,533300,2,"Block Group 2, Census Tract 5333, Harris County, Texas",2342,18,2067,257,0,0,0,0,0,675,724,675,49,20503,200,280,240,187,16379.53692,13862745.49
48,201,533300,3,"Block Group 3, Census Tract 5333, Harris County, Texas",574,0,574,0,0,0,0,0,0,187,201,187,14,34692,76,114,79,69,10386.18043,6644761.218
48,201,533300,4,"Block Group 4, Census Tract 5333, Harris County, Texas",1101,0,845,256,0,0,0,0,0,422,422,422,0,26236,137,55,201,133,11761.52263,7356535.928
48,201,533400,1,"Block Group 1, Census Tract 5334, Harris County, Texas",1840,148,1524,168,0,0,0,0,0,555,591,555,36,42173,206,165,407,200,24018.15593,25740410.34
48,201,533400,2,"Block Group 2, Census Tract 5334, Harris County, Texas",5472,161,1775,3377,0,159,0,0,0,1118,1220,1118,102,46646,8,478,78,8,35349.78612,33047691.89
48,201,533400,3,"Block Group 3, Census Tract 5334, Harris County, Texas",2330,0,564,1766,0,0,0,0,0,657,693,657,36,40977,1,263,269,0,11004.3534,6314382.587
48,201,533400,4,"Block Group 4, Census Tract 5334, Harris County, Texas",1852,14,835,982,0,0,0,0,21,509,509,509,0,17334,128,185,171,127,12691.15421,8924666.825
48,201,533500,1,"Block Group 1, Census Tract 5335, Harris County, Texas",2063,427,424,1207,0,5,0,0,0,708,708,708,0,42286,73,73,285,73,19513.35473,13396470.23
48,201,533500,2,"Block Group 2, Census Tract 5335, Harris County, Texas",1688,214,103,1180,0,191,0,0,0,442,452,442,10,40417,153,132,196,153,15754.07131,11813836.63
48,201,533500,3,"Block Group 3, Census Tract 5335, Harris County, Texas",509,81,28,400,0,0,0,0,0,157,172,157,15,60625,24,35,94,23,8448.904516,3552562.84
48,201,533600,1,"Block Group 1, Census Tract 5336, Harris County, Texas",1023,43,178,802,0,0,0,0,0,315,330,315,15,38311,3,112,32,3,25313.90305,19842151.12
48,201,533600,2,"Block Group 2, Census Tract 5336, Harris County, Texas",4448,370,1440,2356,8,192,0,0,82,1470,1546,1470,76,38571,0,392,193,0,17886.24698,18180001.6
48,201,533701,1,"Block Group 1, Census Tract 5337.01, Harris County, Texas",1554,14,183,1357,0,0,0,0,0,468,501,468,33,18150,2,307,0,0,29954.9382,42535261.98
48,201,533701,2,"Block Group 2, Census Tract 5337.01, Harris County, Texas",2205,111,115,1809,0,170,0,0,0,547,547,547,0,41075,0,140,154,0,10699.1252,5720771.845
48,201,533701,3,"Block Group 3, Census Tract 5337.01, Harris County, Texas",2067,37,372,1616,0,42,0,0,0,605,779,605,174,32609,38,306,75,1,40635.2093,47640444.67
48,201,533702,1,"Block Group 1, Census Tract 5337.02, Harris County, Texas",902,73,66,756,0,7,0,0,0,207,207,207,0,44063,0,73,91,0,17545.82125,4204894.452
48,201,533702,2,"Block Group 2, Census Tract 5337.02, Harris County, Texas",2654,113,342,2055,0,120,0,24,0,699,702,699,3,47892,0,176,183,0,10963.87665,6371215.657
48,201,533801,1,"Block Group 1, Census Tract 5338.01, Harris County, Texas",7637,465,1711,4878,0,583,0,0,0,1977,2066,1977,89,45356,0,664,514,0,40193.56422,72857076.31
48,201,533801,2,"Block Group 2, Census Tract 5338.01, Harris County, Texas",2028,146,244,1416,0,222,0,0,0,558,558,558,0,47940,0,41,29,0,26660.92864,18634933.58
48,201,533802,1,"Block Group 1, Census Tract 5338.02, Harris County, Texas",1752,47,136,1514,0,30,0,25,0,445,496,445,51,29279,0,191,25,0,37983.40196,19392625.41
48,201,533802,2,"Block Group 2, Census Tract 5338.02, Harris County, Texas",3036,175,170,2178,11,489,0,0,13,730,753,730,23,51406,0,237,273,0,30663.94523,32956083.79
48,201,533802,3,"Block Group 3, Census Tract 5338.02, Harris County, Texas",1863,125,496,1242,0,0,0,0,0,430,472,430,42,53611,0,112,172,0,11524.34665,7124218.173
48,201,533901,1,"Block Group 1, Census Tract 5339.01, Harris County, Texas",3824,219,908,2436,3,229,0,0,29,935,993,935,58,42869,0,422,287,0,16793.08785,8269179.251
48,201,533901,2,"Block Group 2, Census Tract 5339.01, Harris County, Texas",1837,138,608,1058,0,33,0,0,0,428,470,428,42,67575,0,250,121,0,10303.62202,4802752.861
48,201,533901,3,"Block Group 3, Census Tract 5339.01, Harris County, Texas",4652,214,1430,2673,0,318,0,0,17,1178,1217,1178,39,54605,1,434,421,0,19710.87066,17989889.74
48,201,533902,1,"Block Group 1, Census Tract 5339.02, Harris County, Texas",2065,114,608,1268,0,75,0,0,0,816,856,816,40,21196,1,269,277,1,18288.42361,14542470.56
48,201,533902,2,"Block Group 2, Census Tract 5339.02, Harris County, Texas",2541,63,1239,1113,0,126,0,0,0,788,877,788,89,24096,0,303,173,0,11408.7049,6193204.541
48,201,534001,1,"Block Group 1, Census Tract 5340.01, Harris County, Texas",3054,312,68,2295,0,379,0,0,0,954,1022,954,68,28472,0,291,131,0,29525.87733,40765328.56
48,201,534002,1,"Block Group 1, Census Tract 5340.02, Harris County, Texas",2476,232,400,1481,0,363,0,0,0,616,633,616,17,46840,1,115,258,1,29269.83518,25995156.44
48,201,534002,2,"Block Group 2, Census Tract 5340.02, Harris County, Texas",3229,282,533,2313,0,101,0,0,0,832,905,832,73,48088,0,172,239,0,14203.074,9142227.286
48,201,534003,1,"Block Group 1, Census Tract 5340.03, Harris County, Texas",2623,235,787,1370,0,198,0,0,33,743,772,743,29,60583,0,259,92,0,17672.81267,14021966.64
48,201,534100,1,"Block Group 1, Census Tract 5341, Harris County, Texas",3692,504,351,1329,0,1508,0,0,0,936,963,936,27,71176,0,262,515,0,45673.7998,83275178.42
48,201,534100,2,"Block Group 2, Census Tract 5341, Harris County, Texas",1786,291,6,1380,0,77,0,14,18,405,428,405,23,36979,0,211,88,0,32608.77059,37556107.9
48,201,534100,3,"Block Group 3, Census Tract 5341, Harris County, Texas",2766,462,577,1456,0,207,0,64,0,847,847,847,0,49747,0,120,329,0,21586.14048,16312831.48
48,201,534201,1,"Block Group 1, Census Tract 5342.01, Harris County, Texas",2556,526,146,1395,0,405,0,0,84,830,909,830,79,53919,0,266,166,0,28731.02196,37449708.45
48,201,534202,1,"Block Group 1, Census Tract 5342.02, Harris County, Texas",2416,885,87,979,0,428,0,0,37,789,789,789,0,74141,0,115,180,0,15483.91201,12199078.13
48,201,534202,2,"Block Group 2, Census Tract 5342.02, Harris County, Texas",3804,1802,374,1150,0,457,0,0,21,2001,2054,2001,53,53549,0,119,90,0,15955.08693,11597744.66
48,201,534202,3,"Block Group 3, Census Tract 5342.02, Harris County, Texas",1001,777,98,32,0,36,0,0,58,361,361,361,0,161422,0,25,199,0,16835.05132,13059717.47
48,201,534202,4,"Block Group 4, Census Tract 5342.02, Harris County, Texas",1699,1313,94,202,0,73,0,0,17,739,739,739,0,69583,0,258,413,0,16690.87936,13028504.73
48,201,534203,1,"Block Group 1, Census Tract 5342.03, Harris County, Texas",1857,410,324,844,3,276,0,0,0,625,644,625,19,56306,0,93,202,0,31413.20438,45519046.61
48,201,540100,1,"Block Group 1, Census Tract 5401, Harris County, Texas",7628,3525,357,1198,0,2329,0,107,112,2510,2562,2510,52,140357,0,597,556,0,41622.84396,97511058.07
48,201,540100,2,"Block Group 2, Census Tract 5401, Harris County, Texas",2943,1281,174,778,0,695,0,0,15,953,953,953,0,142841,0,141,365,0,39563.68758,89373646.85
48,201,540100,3,"Block Group 3, Census Tract 5401, Harris County, Texas",1601,247,0,1332,0,22,0,0,0,479,555,479,76,65604,0,109,150,0,35068.87108,55178225.45
48,201,540200,1,"Block Group 1, Census Tract 5402, Harris County, Texas",3145,638,288,1943,0,195,0,81,0,1018,1035,1018,17,51250,116,176,211,94,21634.18618,26977464.45
48,201,540501,1,"Block Group 1, Census Tract 5405.01, Harris County, Texas",3018,619,748,1412,0,239,0,0,0,1104,1161,1104,57,51277,2,430,165,2,15242.12397,9185452.519
48,201,540501,2,"Block Group 2, Census Tract 5405.01, Harris County, Texas",1128,231,65,832,0,0,0,0,0,477,638,477,161,38311,1,354,0,0,13267.957,4856300.508
48,201,540501,3,"Block Group 3, Census Tract 5405.01, Harris County, Texas",2278,218,207,1702,0,55,0,0,96,900,900,900,0,28997,1,393,33,0,10096.61284,4589044.064
48,201,540502,1,"Block Group 1, Census Tract 5405.02, Harris County, Texas",1778,1179,202,315,13,69,0,0,0,595,653,595,58,74344,0,148,134,0,19997.78468,15153104.1
48,201,540502,2,"Block Group 2, Census Tract 5405.02, Harris County, Texas",1982,1391,0,584,0,7,0,0,0,761,788,761,27,78875,0,110,347,0,20573.78743,17940925.76
48,201,540502,3,"Block Group 3, Census Tract 5405.02, Harris County, Texas",1256,368,61,721,0,106,0,0,0,460,513,460,53,64135,0,100,116,0,9397.751186,5108811.899
48,201,540601,1,"Block Group 1, Census Tract 5406.01, Harris County, Texas",2471,892,465,546,0,492,0,0,76,820,890,820,70,76087,0,77,168,0,18264.99868,12798551.72
48,201,540601,2,"Block Group 2, Census Tract 5406.01, Harris County, Texas",1876,394,388,1089,0,0,0,0,5,594,666,594,72,54762,0,192,47,0,14337.60897,8898694.174
48,201,540602,1,"Block Group 1, Census Tract 5406.02, Harris County, Texas",3536,742,875,1766,0,53,0,0,100,1206,1364,1206,158,39234,0,348,193,0,18120.83596,13605698.64
48,201,540602,2,"Block Group 2, Census Tract 5406.02, Harris County, Texas",3683,1163,510,1542,0,171,0,65,232,1020,1020,1020,0,80278,0,303,198,0,22116.15024,16112179.09
48,201,540700,1,"Block Group 1, Census Tract 5407, Harris County, Texas",1556,1115,99,225,0,117,0,0,0,557,557,557,0,135313,0,0,224,0,31837.62685,39862159.4
48,201,540700,2,"Block Group 2, Census Tract 5407, Harris County, Texas",3381,577,63,1725,0,888,0,0,128,1012,1055,1012,43,65338,0,220,263,0,25819.61078,36075191.27
48,201,540700,3,"Block Group 3, Census Tract 5407, Harris County, Texas",2476,909,316,1048,0,203,0,0,0,734,734,734,0,78107,0,145,190,0,15131.49727,8493832.53
48,201,540800,1,"Block Group 1, Census Tract 5408, Harris County, Texas",1927,216,119,1479,0,113,0,0,0,578,578,578,0,53477,0,46,110,0,12518.21191,6451043.811
48,201,540800,2,"Block Group 2, Census Tract 5408, Harris County, Texas",3338,1085,659,1260,0,334,0,0,0,1204,1362,1204,158,45230,0,194,165,0,50331.63818,87072921.26
48,201,540800,3,"Block Group 3, Census Tract 5408, Harris County, Texas",2745,280,320,1932,0,134,0,0,79,697,748,697,51,51641,0,115,109,0,12900.49279,9568735.143
48,201,540901,1,"Block Group 1, Census Tract 5409.01, Harris County, Texas",2371,1434,112,457,0,368,0,0,0,974,1055,974,81,99569,0,45,281,0,19781.70705,17289206.72
48,201,540902,1,"Block Group 1, Census Tract 5409.02, Harris County, Texas",2783,913,510,939,0,333,45,0,43,1191,1248,1191,57,53849,0,133,194,0,11299.87753,6931136.888
48,201,540902,2,"Block Group 2, Census Tract 5409.02, Harris County, Texas",2367,804,909,323,0,212,0,0,119,984,1055,984,71,43750,0,231,66,0,16566.16505,15399319.14
48,201,540902,3,"Block Group 3, Census Tract 5409.02, Harris County, Texas",2375,1423,69,211,0,653,0,0,19,929,1032,929,103,102702,0,149,439,0,22846.8541,26634019.78
48,201,541001,1,"Block Group 1, Census Tract 5410.01, Harris County, Texas",8497,3100,1814,2643,0,919,0,0,21,2868,2868,2868,0,74045,2,627,337,1,36478.73304,52136996.27
48,201,541001,2,"Block Group 2, Census Tract 5410.01, Harris County, Texas",2501,1058,343,703,0,362,0,0,35,1199,1352,1199,153,43120,0,157,321,0,10537.24653,5482244.869
48,201,541002,1,"Block Group 1, Census Tract 5410.02, Harris County, Texas",6939,3060,1136,1267,0,1155,0,0,321,2104,2175,2104,71,90227,0,657,617,0,32544.67836,34951750.17
48,201,541002,2,"Block Group 2, Census Tract 5410.02, Harris County, Texas",1722,496,200,830,0,89,0,0,107,529,573,529,44,144135,1,146,82,1,36968.95515,44039603.97
48,201,541003,1,"Block Group 1, Census Tract 5410.03, Harris County, Texas",4713,1444,1153,1464,0,493,0,0,159,1504,1504,1504,0,107936,0,127,335,0,28482.45588,36410498.91
48,201,541003,2,"Block Group 2, Census Tract 5410.03, Harris County, Texas",9852,4448,1864,1980,0,1240,0,236,84,2837,2837,2837,0,114637,0,1199,349,0,29470.86217,42043958.54
48,201,541100,1,"Block Group 1, Census Tract 5411, Harris County, Texas",2431,1597,244,466,0,124,0,0,0,746,746,746,0,110833,1,223,294,1,15685.02965,14420742.67
48,201,541100,2,"Block Group 2, Census Tract 5411, Harris County, Texas",2077,929,335,358,0,384,0,0,71,658,658,658,0,86129,0,90,262,0,20091.06346,13245854.97
48,201,541100,3,"Block Group 3, Census Tract 5411, Harris County, Texas",2522,1712,450,291,0,69,0,0,0,914,966,914,52,63693,0,84,182,0,12605.48753,8941468.785
48,201,541201,1,"Block Group 1, Census Tract 5412.01, Harris County, Texas",3985,2022,496,932,0,507,0,0,28,1554,1665,1554,111,96974,0,120,350,0,23144.80329,23948500.54
48,201,541201,2,"Block Group 2, Census Tract 5412.01, Harris County, Texas",4223,2933,56,935,0,274,0,11,14,1372,1388,1372,16,121548,0,272,110,0,23367.85471,24498191.49
48,201,541202,1,"Block Group 1, Census Tract 5412.02, Harris County, Texas",3168,2029,261,188,0,628,0,0,62,981,981,981,0,85023,0,365,183,0,21283.22395,14393875.91
48,201,541202,2,"Block Group 2, Census Tract 5412.02, Harris County, Texas",3054,347,235,1719,0,696,0,0,57,795,884,795,89,57013,0,256,316,0,14200.85707,9243304.261
48,201,541202,4,"Block Group 4, Census Tract 5412.02, Harris County, Texas",1819,718,40,942,0,30,0,0,89,662,664,662,2,41944,0,85,102,0,12361.07696,6790713.765
48,201,541203,1,"Block Group 1, Census Tract 5412.03, Harris County, Texas",1286,1051,42,146,0,47,0,0,0,507,507,507,0,104398,0,0,166,0,13244.18789,8336212.731
48,201,541203,2,"Block Group 2, Census Tract 5412.03, Harris County, Texas",1250,1003,0,158,0,74,0,0,15,493,519,493,26,118403,0,11,178,0,12509.8139,8143673.8
48,201,541300,1,"Block Group 1, Census Tract 5413, Harris County, Texas",2854,654,537,1476,0,0,0,0,187,663,663,663,0,51083,0,215,130,0,11779.95984,6321113.21
48,201,541300,2,"Block Group 2, Census Tract 5413, Harris County, Texas",5568,995,498,3566,0,509,0,0,0,1694,1807,1694,113,60304,0,463,178,0,27385.06385,30495900.48
48,201,541300,3,"Block Group 3, Census Tract 5413, Harris County, Texas",2589,198,1068,1131,0,192,0,0,0,776,812,776,36,61389,1,80,132,0,27548.19948,14911407.73
48,201,541300,4,"Block Group 4, Census Tract 5413, Harris County, Texas",1534,360,374,648,0,143,0,0,9,441,441,441,0,41756,0,149,67,0,11081.43306,5651175.74
48,201,541400,1,"Block Group 1, Census Tract 5414, Harris County, Texas",11993,1788,2346,4523,0,3265,0,0,71,3601,3754,3601,153,75110,3,1009,856,2,27231.56203,31967595.49
48,201,541400,2,"Block Group 2, Census Tract 5414, Harris County, Texas",4257,1019,1051,2187,0,0,0,0,0,1125,1125,1125,0,61435,0,623,98,0,21077.34909,15682159.1
48,201,541500,1,"Block Group 1, Census Tract 5415, Harris County, Texas",2580,718,228,1347,0,208,17,0,62,784,784,784,0,80379,0,178,98,0,19551.895,15682239.05
48,201,541500,2,"Block Group 2, Census Tract 5415, Harris County, Texas",2682,659,237,954,0,698,0,7,127,796,878,796,82,68070,0,149,235,0,18361.21844,17425649.57
48,201,541601,1,"Block Group 1, Census Tract 5416.01, Harris County, Texas",3738,1518,445,1078,0,607,0,0,90,1212,1212,1212,0,87983,0,178,447,0,29620.06516,41127807.23
48,201,541601,2,"Block Group 2, Census Tract 5416.01, Harris County, Texas",1677,1451,19,92,0,70,0,0,45,613,613,613,0,134063,0,34,215,0,12385.64113,9028563.371
48,201,541602,1,"Block Group 1, Census Tract 5416.02, Harris County, Texas",1723,476,91,1156,0,0,0,0,0,851,947,851,96,23837,1,50,146,1,14862.22175,9307731.213
48,201,541602,2,"Block Group 2, Census Tract 5416.02, Harris County, Texas",2164,781,34,1349,0,0,0,0,0,565,565,565,0,55023,0,206,198,0,10518.17382,5578908.25
48,201,541602,3,"Block Group 3, Census Tract 5416.02, Harris County, Texas",2328,718,378,1186,0,46,0,0,0,501,501,501,0,58005,0,240,56,0,13599.99377,8668855.025
48,201,541602,4,"Block Group 4, Census Tract 5416.02, Harris County, Texas",3722,1148,490,1586,0,446,0,0,52,1184,1226,1184,42,74934,0,90,292,0,23771.35221,30974959.03
48,201,541700,1,"Block Group 1, Census Tract 5417, Harris County, Texas",2301,820,684,612,0,159,0,0,26,1041,1128,1041,87,46699,228,0,47,224,38861.81719,43147679.72
48,201,541700,2,"Block Group 2, Census Tract 5417, Harris County, Texas",5899,1522,1250,2711,0,269,0,21,126,1550,1583,1550,33,65455,31,585,309,25,56880.31973,152703799.3
48,201,541700,3,"Block Group 3, Census Tract 5417, Harris County, Texas",2944,1010,566,1144,0,224,0,0,0,1571,1814,1571,243,72310,131,73,95,12,32906.84632,35052771.82
48,201,541800,1,"Block Group 1, Census Tract 5418, Harris County, Texas",3645,1924,374,1043,25,279,0,0,0,1458,1543,1458,85,73594,426,175,181,191,30499.54081,46934451.86
48,201,541800,2,"Block Group 2, Census Tract 5418, Harris County, Texas",2286,669,718,866,0,33,0,0,0,807,899,807,92,41065,0,171,127,0,11896.96427,8020927.349
48,201,541900,1,"Block Group 1, Census Tract 5419, Harris County, Texas",2337,773,26,1502,0,36,0,0,0,728,777,728,49,55278,0,63,87,0,24720.34437,26648822.99
48,201,541900,2,"Block Group 2, Census Tract 5419, Harris County, Texas",4506,2390,694,1064,0,358,0,0,0,1432,1456,1432,24,99800,19,254,338,3,24516.1245,33226603.32
48,201,542000,1,"Block Group 1, Census Tract 5420, Harris County, Texas",5577,2324,560,2168,0,249,0,0,276,1570,1687,1570,117,106774,0,289,366,0,21682.2306,24402583.61
48,201,542000,2,"Block Group 2, Census Tract 5420, Harris County, Texas",5870,1537,1159,2274,0,865,0,0,35,1805,1863,1805,58,64641,0,304,404,0,19510.03545,19989601.17
48,201,542000,3,"Block Group 3, Census Tract 5420, Harris County, Texas",1254,365,119,770,0,0,0,0,0,374,374,374,0,48246,2,0,139,2,12717.87873,7413603.582
48,201,542000,4,"Block Group 4, Census Tract 5420, Harris County, Texas",2209,963,326,874,0,14,0,0,32,770,770,770,0,39872,0,315,171,0,10114.94348,6291033.678
48,201,542101,1,"Block Group 1, Census Tract 5421.01, Harris County, Texas",9294,1648,2671,4542,0,433,0,0,0,2557,2720,2557,163,58867,0,806,283,0,34605.12375,59418811.21
48,201,542101,2,"Block Group 2, Census Tract 5421.01, Harris County, Texas",10900,2305,1865,5849,16,766,0,0,99,2875,3051,2875,176,67248,0,969,520,0,31883.40415,38502827.96
48,201,542102,1,"Block Group 1, Census Tract 5421.02, Harris County, Texas",6435,1731,1503,2494,0,206,0,0,501,2005,2005,2005,0,81060,0,950,65,0,23700.60584,32746381.09
48,201,542102,2,"Block Group 2, Census Tract 5421.02, Harris County, Texas",10052,1750,2580,5189,0,425,0,38,70,2458,2554,2458,96,51554,0,865,588,0,24500.11653,35644809.4
48,201,542200,1,"Block Group 1, Census Tract 5422, Harris County, Texas",8854,2400,1764,3916,0,646,0,24,104,2330,2500,2330,170,82151,0,753,341,0,68794.79143,194019999
48,201,542200,2,"Block Group 2, Census Tract 5422, Harris County, Texas",10349,1291,2375,6362,0,282,0,0,39,2831,2924,2831,93,73998,0,1080,231,0,47041.70046,64318971.89
48,201,542301,1,"Block Group 1, Census Tract 5423.01, Harris County, Texas",2234,523,143,1306,0,262,0,0,0,647,686,647,39,67428,0,100,72,0,17397.59831,9410836.847
48,201,542301,2,"Block Group 2, Census Tract 5423.01, Harris County, Texas",7098,1465,677,4499,28,239,0,56,134,1759,1852,1759,93,65562,0,620,242,0,36844.55197,41239427.29
48,201,542301,3,"Block Group 3, Census Tract 5423.01, Harris County, Texas",2526,1118,506,707,0,88,0,0,107,674,674,674,0,82849,0,401,200,0,13636.03857,7906126.05
48,201,542301,4,"Block Group 4, Census Tract 5423.01, Harris County, Texas",2105,718,296,868,0,151,0,0,72,661,661,661,0,97036,0,74,189,0,14171.09426,5714359.707
48,201,542302,1,"Block Group 1, Census Tract 5423.02, Harris County, Texas",7758,1879,1591,3699,29,459,0,0,101,2314,2327,2314,13,62240,0,673,478,0,40202.32005,49052595.61
